OBJECTID,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ICAO_ID
1729,37,31,24.769,N,37.52354694,120,23,51.69,W,-120.3976917,
1730,36,21,47.874,N,36.36329833,121,18,36.743,W,-121.3102064,
1731,36,28,5.6,N,36.46822222,121,22,48.4,W,-121.3801111,
1732,38,15,26.9,N,38.25747222,122,26,4.4,W,-122.4345556,
1733,38,9,29.62,N,38.15822777,122,27,22.81,W,-122.4563361,
1734,38,9,18.18,N,38.15505,122,27,2.53,W,-122.4507028,
1735,37,58,37.41,N,37.97705833,120,22,18.98,W,-120.3719389,
1736,33,33,41.05,N,33.56140277,117,42,55.21,W,-117.7153361,
1737,38,53,38,N,38.89388888,119,59,43.2,W,-119.9953333,KTVL
1738,38,54,40.6,N,38.91127777,119,59,48.7,W,-119.9968611,
1739,36,8,59.813,N,36.14994805,118,48,8.337,W,-118.8023158,
1740,37,53,39.877,N,37.89441027,121,14,19.464,W,-121.23874,KSCK
1741,37,53,16.27,N,37.88785277,121,16,57.67,W,-121.2826861,
1742,38,2,51.52,N,38.04764444,121,22,12.69,W,-121.3701917,
1743,37,58,12.716,N,37.97019888,121,17,16.2982,W,-121.2878606,
1744,37,57,3,N,37.95083333,121,14,36,W,-121.2433333,
1745,37,59,35.9,N,37.99330555,121,29,32.245,W,-121.4922903,
1746,36,9,24.825,N,36.15689583,119,50,58.476,W,-119.8495767,
1747,36,7,54.83,N,36.13189722,119,59,8.487,W,-119.9856908,
1748,36,12,14.824,N,36.20411777,119,50,27.478,W,-119.8409661,
1749,36,7,14.827,N,36.12078527,119,53,18.478,W,-119.8884661,
1750,36,9,36.824,N,36.16022888,119,48,48.473,W,-119.8134647,
1751,36,9,44.6,N,36.16238888,119,3,2.3,W,-119.0506389,
1752,40,22,32.5,N,40.37569444,120,34,21.7,W,-120.5726944,KSVE
1753,40,26,14.98,N,40.43749444,120,37,43.4,W,-120.6287222,
1754,40,39,1.1,N,40.65030555,120,46,6.632,W,-120.7685089,
1755,34,19,36.59,N,34.32683055,118,26,42.16,W,-118.4450444,
1756,35,8,29.9691,N,35.14165808,119,26,16.2251,W,-119.4378403,
1757,40,2,11.72,N,40.03658888,120,45,48.51,W,-120.763475,
1758,35,8,5.98,N,35.13499444,118,26,21.48,W,-118.4393,KTSP
1759,35,6,3.88,N,35.10107777,118,25,23.301,W,-118.4231392,
1760,33,30,25.102,N,33.50697277,117,4,17.104,W,-117.0714178,
1761,33,29,58.92,N,33.4997,117,2,28.76,W,-117.0413222,
1762,33,28,48.75,N,33.48020833,117,6,28.76,W,-117.1079889,
1763,35,33,21.72,N,35.55603333,120,43,8.45,W,-120.7190139,
1764,41,38,31.522,N,41.64208944,121,53,25.01,W,-121.8902806,
1765,33,38,21.76,N,33.63937777,116,9,10.9,W,-116.1530278,
1766,38,42,16.683,N,38.70463416,123,25,57.031,W,-123.4325086,
1767,34,5,0.96,N,34.0836,118,51,47.53,W,-118.8632028,
1768,34,12,25,N,34.20694444,118,52,59,W,-118.8830556,
1769,34,14,49.1,N,34.24697222,118,50,8.12,W,-118.8355889,
1770,36,29,13.03,N,36.48695277,118,50,24.02,W,-118.8400056,
1771,33,48,12.1783,N,33.80338286,118,20,22.5875,W,-118.3396076,KTOA
1772,33,49,42.19,N,33.82838611,118,17,50.6,W,-118.2973889,
1773,37,40,40,N,37.67777777,121,18,4.3,W,-121.3011944,
1774,37,43,52.775,N,37.73132638,121,20,8.12,W,-121.3355889,
1775,37,41,20.023,N,37.68889527,121,26,29.669,W,-121.4415747,KTCY
1776,40,58,57.9,N,40.98275,122,41,37.4,W,-122.6937222,
1777,35,48,45.6,N,35.81266666,117,19,36.9,W,-117.3269167,
1778,39,19,12.2,N,39.32005555,120,8,22.5,W,-120.1395833,KTRK
1779,39,19,26.8,N,39.32411111,120,12,0.9,W,-120.20025,
1780,36,10,58.78,N,36.18299444,119,20,0.64,W,-119.3335111,
1781,36,9,23.7,N,36.15658333,119,19,35.6,W,-119.3265556,KTLR
1782,41,53,26.326,N,41.89064611,121,21,38.231,W,-121.3606197,
1783,37,29,2.5,N,37.48402777,120,41,50.4,W,-120.6973333,
1784,37,30,45.34,N,37.51259444,120,50,21.3,W,-120.83925,
1785,37,28,14.766,N,37.47076833,120,50,38.738,W,-120.8440939,
1786,34,9,46.006,N,34.16277944,116,2,53.007,W,-116.0480575,
1787,34,9,36.004,N,34.16000111,115,59,51.002,W,-115.9975006,
1788,34,7,53.7,N,34.13158333,115,56,44.9,W,-115.9458056,KTNP
1789,34,17,45.9975,N,34.29611041,116,9,43.5425,W,-116.1620951,KNXP
1790,39,7,33.4,N,39.12594444,123,12,3.1,W,-123.2008611,KUKI
1791,39,9,10.9136,N,39.15303155,123,12,7.748,W,-123.2021522,
1792,34,6,41.794,N,34.11160944,117,41,14.598,W,-117.6873883,KCCB
1793,34,6,9.8,N,34.10272222,117,38,10.18,W,-117.6361611,
1794,39,27,2.6,N,39.45072222,122,57,16.6,W,-122.9546111,
1795,38,23,19.5,N,38.38875,121,56,25.5,W,-121.9404167,
1796,38,22,41.645,N,38.37823472,121,57,40.324,W,-121.9612011,KVCB
1797,38,21,19.17,N,38.355325,121,57,4.15,W,-121.9511528,
1798,38,27,29.669,N,38.45824138,122,2,43.889,W,-122.0455247,
1799,34,27,48.7,N,34.46352777,118,36,34.7,W,-118.6096389,
1800,34,24,56.6,N,34.41572222,118,33,4.9,W,-118.5513611,
1801,34,23,55.89,N,34.39885833,118,33,9.27,W,-118.552575,
1802,33,15,32.126,N,33.25892388,117,5,32.112,W,-117.0922533,
1803,33,14,2.43,N,33.23400833,116,58,7.08,W,-116.9686333,
1804,34,12,35.3,N,34.20980555,118,29,23.9,W,-118.4899722,KVNY
1805,34,2,6,N,34.035,118,15,58.79,W,-118.2663306,
1806,34,16,28.9,N,34.27469444,119,15,33.18,W,-119.2592167,
1807,34,16,35.6,N,34.27655555,119,15,9.5,W,-119.2526389,
1808,38,45,14.646,N,38.75406833,121,33,46.847,W,-121.5630131,
1809,34,35,43.894,N,34.59552611,117,22,57.584,W,-117.3826622,KVCV
1810,34,28,35.6,N,34.47655555,117,17,18.26,W,-117.2884056,
1811,34,31,40,N,34.52777777,117,17,34,W,-117.2927778,
1812,34,28,18.29,N,34.47174722,117,17,48.53,W,-117.2968139,
1813,34,35,1.977,N,34.5838825,117,16,0.161,W,-117.2667114,
1814,39,56,59.57,N,39.94988055,121,59,48.942,W,-121.9969283,
1815,36,19,7.096,N,36.31863777,119,23,34.299,W,-119.3928608,KVIS
1816,36,26,35.56,N,36.44321111,119,18,57.87,W,-119.316075,
1817,36,26,52.5,N,36.44791666,119,19,7.4,W,-119.3187222,
1818,37,54,46,N,37.91277777,122,2,30,W,-122.0416667,
1819,38,12,59.696,N,38.21658222,121,32,3.83,W,-121.5343972,
1820,33,17,4.21,N,33.28450277,116,40,10.765,W,-116.6696569,
1821,35,37,11.5,N,35.61986111,119,21,13.4,W,-119.3537222,
1822,36,56,8.637,N,36.9357325,121,47,22.695,W,-121.7896375,KWVI
1823,36,58,13.49,N,36.97041388,121,51,44.89,W,-121.8624694,
1824,36,55,30.69,N,36.92519166,121,47,33.63,W,-121.792675,
1825,36,54,21.83,N,36.90606388,121,50,34.832,W,-121.8430089,
1826,40,44,50.01,N,40.747225,122,55,20.515,W,-122.9223653,
1827,41,28,50.9,N,41.48080555,122,27,16.3,W,-122.4545278,
1828,34,5,4.53,N,34.08459166,118,23,0.59,W,-118.3834972,
1829,34,5,41.67,N,34.09490833,118,22,23.45,W,-118.3731806,
1830,37,32,52.754,N,37.54798722,121,12,17.773,W,-121.2049369,
1831,34,2,59,N,34.04972222,118,27,22,W,-118.4561111,
1832,33,44,43.41,N,33.74539166,118,0,0.77,W,-118.0002139,
1833,35,40,8.89,N,35.66913611,120,32,54.588,W,-120.5484967,
1834,33,58,17.47,N,33.97151944,118,2,58.7,W,-118.0496389,
1835,33,35,28.815,N,33.5913375,117,14,15.41,W,-117.2376139,
1836,39,9,48.608,N,39.16350222,122,7,53.908,W,-122.1316411,
1837,39,8,46.5,N,39.14625,122,21,14.82,W,-122.3541167,
1838,39,23,20.8565,N,39.3891268,123,20,21.457,W,-123.3392936,
1839,39,27,4.784,N,39.45132888,123,22,20.391,W,-123.3723308,
1840,39,30,56.7212,N,39.51575588,122,13,2.1916,W,-122.2172754,KWLW
1841,38,25,36.677,N,38.42685472,121,10,17.808,W,-121.1716133,
1842,38,22,45,N,38.37916666,121,13,18,W,-121.2216667,
1843,36,23,55.6,N,36.39877777,119,6,24.5,W,-119.1068056,
1844,38,40,25.955,N,38.67387638,121,52,19.478,W,-121.8720772,
1845,38,39,57.7,N,38.66602777,121,49,27.17,W,-121.8242139,
1846,38,47,57.3,N,38.79925,121,49,50.5,W,-121.8306944,
1847,34,10,41.92,N,34.17831111,118,36,0.82,W,-118.6002278,
1848,38,48,45.02,N,38.81250555,121,48,42.66,W,-121.81185,
1849,34,57,41.943,N,34.96165083,116,40,31.11,W,-116.6753083,
1850,34,52,8.33,N,34.86898055,116,49,55.33,W,-116.8320361,
1851,39,7,25.2,N,39.12366666,121,36,19.3,W,-121.6053611,
1852,39,5,44.613,N,39.09572583,121,42,58.886,W,-121.7163572,
1853,34,7,47.4,N,34.12983333,116,24,24.8,W,-116.4068889,
1854,34,20,14.008,N,34.33722444,116,34,47.076,W,-116.5797433,
1855,34,25,13.998,N,34.420555,116,36,38.082,W,-116.6105783,
1856,34,7,29.63,N,34.12489722,116,24,48.97,W,-116.4136028,
1857,40,8,35.533,N,40.14320361,123,23,54.084,W,-123.3983567,
1858,39,29,46,N,39.49611111,103,43,25,W,-103.7236111,
1859,40,10,32.3,N,40.17563888,103,13,19.3,W,-103.2220278,KAKO
1860,37,26,6.45,N,37.435125,105,52,4.351,W,-105.8678753,KALS
1861,37,25,19,N,37.42194444,105,39,58,W,-105.6661111,
1862,37,28,40.16,N,37.47782222,105,36,56.89,W,-105.6158028,
1863,39,17,18,N,39.28833333,103,14,49,W,-103.2469444,
1864,39,13,18.762,N,39.22187833,106,52,5.64,W,-106.8682333,KASE
1865,39,15,35.947,N,39.25998527,106,54,44.152,W,-106.9122644,
1866,39,10,37.954,N,39.17720944,106,51,22.146,W,-106.8561517,
1867,39,11,23.75,N,39.18993055,106,50,20.55,W,-106.8390417,
1868,39,42,6.34,N,39.70176111,104,45,7.06,W,-104.7519611,KBKF
1869,39,43,38.4,N,39.72733333,104,49,36.11,W,-104.8266972,
1870,39,42,58.955,N,39.71637638,104,43,56.895,W,-104.7324708,
1871,39,44,33,N,39.7425,104,50,8.46,W,-104.8356833,
1872,39,34,45,N,39.57916666,104,43,32.36,W,-104.7256556,
1873,39,41,17.52,N,39.6882,104,49,53.97,W,-104.8316583,
1874,38,49,59.939,N,38.83331638,107,51,32.224,W,-107.8589511,
1875,39,36,12,N,39.60333333,104,42,42,W,-104.7116667,
1876,38,47,4,N,38.78444444,107,54,13,W,-107.9036111,
1877,39,50,8.943,N,39.8358175,104,25,19.854,W,-104.4221817,
1878,39,49,10.942,N,39.81970611,104,24,32.853,W,-104.4091258,
1879,39,49,43.944,N,39.82887333,104,26,13.856,W,-104.4371822,
1880,39,37,46.95,N,39.62970833,104,31,6.876,W,-104.5185767,
1881,39,51,23.16,N,39.85643333,104,23,45.72,W,-104.3960333,
1882,39,54,50,N,39.91388888,104,28,24,W,-104.4733333,
1883,40,18,48.9,N,40.31358333,105,8,42.9,W,-105.14525,
1884,40,18,42.79,N,40.31188611,105,8,45,W,-105.1458333,
1885,39,46,9.952,N,39.76943111,105,51,4.038,W,-105.8511217,
1886,40,15,54,N,40.265,105,8,12,W,-105.1366667,
1887,40,16,20.13,N,40.27225833,105,1,57.45,W,-105.032625,
1888,39,16,45,N,39.27916666,102,28,30,W,-102.475,
1889,39,51,14.954,N,39.85415388,105,28,16.984,W,-105.4713844,
1890,37,24,40.029,N,37.41111916,105,33,6.048,W,-105.55168,
1891,40,2,21.715,N,40.03936527,105,13,33.9225,W,-105.2260896,KBDU
1892,40,3,13.029,N,40.05361916,105,21,34.712,W,-105.3596422,
1893,39,59,40.947,N,39.9947075,105,13,25.957,W,-105.2238769,
1894,40,28,17.4,N,40.4715,104,48,48.5,W,-104.8134722,
1895,38,34,36.036,N,38.57667666,102,26,13.68,W,-102.4371333,
1896,37,1,9.081,N,37.01918916,103,53,7.869,W,-103.8855192,
1897,37,23,15.05,N,37.38751388,103,41,27.82,W,-103.6910611,
1898,40,40,14.943,N,40.6708175,104,12,29.815,W,-104.2082819,
1899,39,59,0.17,N,39.98338055,104,42,16.12,W,-104.7044778,
1900,39,57,57.72,N,39.96603333,104,46,2.85,W,-104.7674583,
1901,39,57,29,N,39.95805555,104,29,8,W,-104.4855556,
1902,40,15,22.36,N,40.25621111,103,38,59.57,W,-103.6498806,
1903,40,15,51.7,N,40.26436111,103,34,32.3,W,-103.5756389,
1904,38,48,51.1,N,38.81419444,106,7,14.2,W,-106.1206111,KAEJ
1905,39,14,33.04,N,39.24251111,102,17,7.359,W,-102.2853775,KITR
1906,39,17,58.02,N,39.29945,102,19,18.54,W,-102.3218167,
1907,39,42,48.934,N,39.71359277,104,11,37.847,W,-104.1938464,
1908,39,41,59.935,N,39.69998194,104,15,1.849,W,-104.2505136,
1909,39,54,29.938,N,39.90831611,104,7,33.832,W,-104.1260644,
1910,39,2,53.9,N,39.04830555,104,17,34.8,W,-104.293,
1911,39,2,32.966,N,39.04249055,104,21,52.876,W,-104.3646878,
1912,39,11,54,N,39.19833333,104,19,45,W,-104.3291667,
1913,38,3,28.3322,N,38.05787005,102,55,36.6468,W,-102.9268463,
1914,39,35,45,N,39.59583333,104,14,3,W,-104.2341667,
1915,38,25,42.8168,N,38.42856022,105,6,24.6759,W,-105.1068544,
1916,38,24,38.99,N,38.41083055,105,36,14.001,W,-105.6038892,
1917,38,29,46.988,N,38.49638555,105,18,39.969,W,-105.3111025,
1918,38,27,14.05,N,38.45390277,105,17,11.56,W,-105.2865444,
1919,38,33,27.05,N,38.55751388,105,33,10.71,W,-105.552975,
1920,39,23,19.94,N,39.38887222,107,9,36.178,W,-107.1600494,
1921,39,28,8.7,N,39.46908333,107,8,8.6,W,-107.1357222,
1922,40,45,53,N,40.76472222,104,55,43,W,-104.9286111,
1923,40,40,23.57,N,40.67321388,104,55,10.65,W,-104.919625,
1924,39,18,24.965,N,39.30693472,104,48,56.92,W,-104.8158111,
1925,39,21,9,N,39.3525,105,0,24,W,-105.0066667,
1926,39,20,40.05,N,39.34445833,104,50,30.02,W,-104.8416722,
1927,39,24,22,N,39.40611111,104,53,3,W,-104.8841667,
1928,38,51,44.938,N,38.86248277,107,49,17.22,W,-107.82145,
1929,38,57,40,N,38.96111111,107,57,28,W,-107.9577778,
1930,37,47,5.7,N,37.78491666,106,2,48.9,W,-106.0469167,
1931,38,49,47,N,38.82972222,102,17,56,W,-102.2988889,
1932,38,26,59.954,N,38.44998722,107,39,2.21,W,-107.6506139,
1933,38,23,48.38,N,38.39677222,107,25,49.06,W,-107.4302944,
1934,37,52,11.1,N,37.86975,104,47,23.3,W,-104.7898056,
1935,37,58,53.5,N,37.98152777,104,51,9.015,W,-104.8525042,
1936,38,50,25.29,N,38.84035833,104,47,58.44,W,-104.7995667,
1937,38,57,58.89,N,38.96635833,104,45,21.64,W,-104.7560111,
1938,38,56,22.02,N,38.93945,104,43,5.51,W,-104.7181972,
1939,38,48,20.94,N,38.80581666,104,42,2.795,W,-104.7007764,KCOS
1940,38,51,57.59,N,38.86599722,104,49,19.99,W,-104.8222194,
1941,38,56,33.971,N,38.94276972,104,34,11.657,W,-104.5699047,KFLY
1942,38,58,24.2091,N,38.97339141,104,49,12.1178,W,-104.8200327,KAFF
1943,38,44,18.69,N,38.738525,104,50,6.49,W,-104.8351361,KCQJ
1944,38,59,15.34,N,38.98759444,104,48,36.37,W,-104.8101028,
1945,37,18,10.809,N,37.3030025,108,37,40.959,W,-108.6280442,KCEZ
1946,37,14,59.983,N,37.24999527,108,30,2.321,W,-108.5006447,
1947,37,28,3.97,N,37.46776944,108,39,52.348,W,-108.6645411,
1948,37,21,46.8102,N,37.36300283,108,34,28.4556,W,-108.574571,
1949,38,23,54,N,38.39833333,105,37,13,W,-105.6202778,
1950,40,31,9.25,N,40.51923611,107,34,46.92,W,-107.5797,
1951,40,31,27,N,40.52416666,107,33,20,W,-107.5555556,
1952,40,29,42.8,N,40.49522222,107,31,18,W,-107.5216667,KCAG
1953,38,42,14.953,N,38.70415361,107,38,37.21,W,-107.6436694,
1954,37,49,19.8,N,37.82216666,106,55,47.6,W,-106.9298889,
1955,38,51,6.973,N,38.85193694,106,55,58.154,W,-106.9328206,
1956,39,50,6.24,N,39.83506666,103,44,8.15,W,-103.7355972,
1957,37,42,49.6217,N,37.7137838,106,21,7.2666,W,-106.3520185,KRCV
1958,37,40,30.1,N,37.67502777,106,21,46.4,W,-106.3628889,
1959,37,48,41.59,N,37.81155277,106,18,54.98,W,-106.3152722,
1960,38,46,21.94,N,38.77276111,108,2,39.246,W,-108.044235,
1961,38,47,8.172,N,38.78560333,108,3,43.249,W,-108.0620136,KAJZ
1962,38,47,59.941,N,38.79998361,108,10,2.268,W,-108.1672967,
1963,38,44,42.37,N,38.74510277,108,2,53.26,W,-108.0481278,
1964,38,42,13,N,38.70361111,108,3,47.39,W,-108.0631639,
1965,38,44,14.941,N,38.73748361,108,0,21.24,W,-108.0059,
1966,38,45,30.5,N,38.75847222,108,8,54.5,W,-108.1484722,
1967,39,40,15.82,N,39.67106111,104,58,34.34,W,-104.9762056,
1968,39,44,52.08,N,39.7478,104,58,4.51,W,-104.9679194,
1969,39,43,58.23,N,39.73284166,104,55,58.31,W,-104.9328639,
1970,39,44,14.952,N,39.73748666,104,59,31.934,W,-104.9922039,
1971,39,47,33.47,N,39.79263055,104,53,56.82,W,-104.8991167,
1972,39,43,16.8,N,39.72133333,104,58,52.19,W,-104.9811639,
1973,40,8,46.8,N,40.14633333,104,53,15,W,-104.8875,
1974,39,44,51.89,N,39.74774722,104,58,3.39,W,-104.9676083,
1975,39,43,40.95,N,39.72804166,104,59,26.44,W,-104.9906778,
1976,39,44,46.18,N,39.74616111,104,58,13.3,W,-104.9703611,
1977,39,54,31.7,N,39.90880555,105,7,1.9,W,-105.1171944,KBJC
1978,39,34,12.427,N,39.57011861,104,50,57.455,W,-104.8492931,KAPA
1979,39,51,42,N,39.86166666,104,40,23.4,W,-104.6731667,KDEN
1980,39,47,3.1,N,39.78419444,104,32,15.5,W,-104.5376389,KCFO
1981,39,49,53.57,N,39.83154722,106,4,4.03,W,-106.0677861,
1982,37,45,53.1,N,37.76475,108,53,19.1,W,-108.8886389,
1983,37,35,59.966,N,37.59999055,108,38,2.345,W,-108.6339847,
1984,37,9,5.5,N,37.15152777,107,45,13.6,W,-107.7537778,KDRO
1985,37,12,11.009,N,37.20305805,107,52,4.236,W,-107.8678433,
1986,37,14,10,N,37.23611111,107,49,39,W,-107.8275,
1987,37,12,11.442,N,37.20317833,107,52,9.103,W,-107.8691953,
1988,38,28,30.5,N,38.47513888,102,48,39.1,W,-102.8108611,
1989,39,38,33.9,N,39.64275,106,54,57.4,W,-106.9159444,KEGE
1990,40,30,44.929,N,40.51248027,104,39,6.865,W,-104.6519069,
1991,38,51,9.936,N,38.85276,108,1,2.244,W,-108.01729,
1992,37,53,25.37,N,37.89038055,108,50,3.84,W,-108.8344,
1993,39,13,28.8,N,39.22466666,104,38,23.64,W,-104.6399,
1994,39,13,3.965,N,39.21776805,104,40,48.906,W,-104.6802517,
1995,39,5,28.89,N,39.09135833,104,32,38.06,W,-104.5439056,
1996,39,13,43.91,N,39.22886388,104,28,15.51,W,-104.470975,
1997,39,10,51.48,N,39.18096666,104,29,43.74,W,-104.4954833,
1998,39,20,39.958,N,39.34443277,104,34,51.893,W,-104.5810814,
1999,39,21,44.55,N,39.362375,104,35,58.93,W,-104.5997028,
2000,39,20,4.957,N,39.33471027,104,32,46.887,W,-104.5463575,
2001,39,19,56.958,N,39.33248833,104,33,58.891,W,-104.5663586,
2002,39,16,52.8,N,39.28133333,104,34,23.22,W,-104.5731167,
2003,39,19,24,N,39.32333333,104,34,24,W,-104.5733333,
2004,39,23,41.46,N,39.39485,104,32,49.32,W,-104.5470333,
2005,39,15,31.473,N,39.2587425,104,38,5.1018,W,-104.6347505,
2006,38,52,27.3,N,38.87425,104,24,35.4375,W,-104.4098438,
2007,38,45,31.035,N,38.75862083,104,18,2.175,W,-104.3006042,
2008,39,46,10.9,N,39.76969444,105,51,0.3,W,-105.8500833,
2009,39,47,41.1,N,39.79475,105,45,49.76,W,-105.7638222,
2010,39,39,17.01,N,39.654725,104,58,50.12,W,-104.9805889,
2011,39,35,40.32,N,39.59453333,104,49,24.65,W,-104.8235139,
2012,40,0,36.9,N,40.01025,105,2,53.1,W,-105.0480833,KEIK
2013,40,4,14.4016,N,40.07066711,105,1,35.0698,W,-105.0264083,
2014,40,22,16.85,N,40.37134722,105,30,54.23,W,-105.5150639,
2015,39,34,59.957,N,39.58332138,105,18,11.973,W,-105.3033258,
2016,39,12,58.965,N,39.21637916,106,5,12.068,W,-106.0866856,
2017,38,58,59.974,N,38.98332611,104,38,1.9,W,-104.6338611,
2018,40,6,20.942,N,40.10581722,104,57,16.92,W,-104.9547,
2019,40,6,45.92,N,40.11275555,104,57,7.11,W,-104.951975,
2020,39,16,47.967,N,39.27999083,103,3,59.768,W,-103.0666022,
2021,38,40,41.8928,N,38.67830355,104,45,23.3302,W,-104.7564806,KFCS
2022,40,35,49.936,N,40.59720444,105,8,36.931,W,-105.1435919,
2023,40,31,20,N,40.52222222,105,0,30,W,-105.0083333,
2024,40,34,17.01,N,40.57139166,105,3,15.66,W,-105.05435,
2025,40,35,6.11,N,40.58503055,105,2,24.15,W,-105.0400417,
2026,40,35,0.906,N,40.583585,106,59,7.188,W,-106.98533,
2027,40,38,4.936,N,40.63470444,104,59,27.908,W,-104.9910856,
2028,40,31,15,N,40.52083333,104,58,0.4,W,-104.9667778,
2029,40,27,6.537,N,40.45181583,105,0,40.772,W,-105.0113256,KFNL
2030,40,38,11,N,40.63638888,105,3,3,W,-105.0508333,
2031,40,34,20.28,N,40.5723,105,3,13.104,W,-105.05364,
2032,37,27,51.6257,N,37.46434047,105,24,23.4591,W,-105.4065164,
2033,40,2,32,N,40.04222222,104,48,32,W,-104.8088889,
2034,40,20,7.6,N,40.33544444,103,48,15,W,-103.8041667,KFMM
2035,40,15,38.22,N,40.26061666,103,47,43.98,W,-103.79555,
2036,38,4,21.022,N,38.07250611,104,2,44.861,W,-104.0457947,
2037,39,18,56,N,39.31555555,104,42,44,W,-104.7122222,
2038,39,25,45.958,N,39.42943277,104,39,31.898,W,-104.6588606,
2039,39,22,18,N,39.37166666,104,44,35,W,-104.7430556,
2040,39,17,25.5468,N,39.29042966,104,44,49.044,W,-104.7469567,
2041,39,55,36.7,N,39.92686111,105,47,25.14,W,-105.7903167,
2042,40,7,19,N,40.12194444,104,58,51,W,-104.9808333,
2043,40,31,9.135,N,40.51920416,104,27,29.855,W,-104.4582931,
2044,39,34,9.69,N,39.56935833,106,4,43.58,W,-106.0787722,
2045,40,32,45,N,40.54583333,104,33,52,W,-104.5644444,
2046,37,45,20.097,N,37.7555825,105,9,28.467,W,-105.1579075,
2047,38,40,30,N,38.675,108,59,18,W,-108.9883333,
2048,38,42,19.94,N,38.70553888,108,56,14.38,W,-108.9373278,
2049,39,0,9.937,N,39.00276027,108,42,37.353,W,-108.7103758,
2050,38,40,35.09,N,38.67641388,108,58,42.96,W,-108.9786,
2051,39,30,21.6,N,39.506,107,18,32.7,W,-107.3090833,KGWS
2052,39,32,34.54,N,39.54292777,107,17,51.58,W,-107.2976611,
2053,39,25,37.95,N,39.42720833,107,22,49.15,W,-107.3803194,
2054,39,31,59.03,N,39.53306388,107,19,20.81,W,-107.3224472,
2055,39,44,4.7688,N,39.734658,105,12,18.1692,W,-105.205047,
2056,40,5,24.2,N,40.09005555,105,54,59.9,W,-105.9166389,KGNB
2057,40,4,34.57,N,40.07626944,105,55,30.98,W,-105.9252722,
2058,39,7,17.397,N,39.12149916,108,31,31.748,W,-108.5254856,KGJT
2059,39,5,55.31,N,39.09869722,108,35,5.83,W,-108.5849528,
2060,39,4,17.24,N,39.07145555,108,30,43.48,W,-108.5120778,
2061,39,5,23.52,N,39.08986666,108,33,46.02,W,-108.5627833,
2062,39,5,9.973,N,39.08610361,106,16,6.081,W,-106.2683558,
2063,40,26,14.7,N,40.43741666,104,37,59.6,W,-104.6332222,KGXY
2064,40,24,53.45,N,40.41484722,104,42,39.05,W,-104.7108472,
2065,40,19,38.485,N,40.32735694,104,36,33.82,W,-104.6093944,
2066,40,22,13,N,40.37027777,104,38,6.5,W,-104.6351389,
2067,38,40,21.06,N,38.67251666,105,20,9.9,W,-105.3360833,
2068,38,37,28.44,N,38.62456666,105,30,57.66,W,-105.5160167,
2069,38,33,6.91,N,38.55191944,106,55,27.9,W,-106.9244167,
2070,38,32,3.6,N,38.53433333,106,55,54.3,W,-106.93175,KGUC
2071,39,35,59.944,N,39.59998444,106,58,27.162,W,-106.9742117,
2072,38,6,0.036,N,38.10001,102,13,1.678,W,-102.2171328,
2073,39,9,8.4,N,39.15233333,105,43,12.6,W,-105.7201667,
2074,40,37,28,N,40.62444444,102,36,28.7,W,-102.6079722,
2075,40,28,52.3,N,40.48119444,107,13,3.6,W,-107.2176667,KHDN
2076,39,33,24.98,N,39.55693888,105,0,33.57,W,-105.009325,
2077,37,20,59.991,N,37.3499975,108,9,2.276,W,-108.1506322,
2078,38,17,29.994,N,38.291665,105,36,40.011,W,-105.6111142,
2079,38,2,6.445,N,38.03512361,102,7,0.015,W,-102.1166708,
2080,40,34,45,N,40.57916666,102,17,21,W,-102.2891667,
2081,40,34,9.947,N,40.56942972,102,16,21.68,W,-102.2726889,KHEQ
2082,38,50,10.939,N,38.83637194,107,51,57.227,W,-107.8658964,
2083,38,50,1.939,N,38.83387194,107,53,32.23,W,-107.8922861,
2084,38,50,11.94,N,38.83665,107,47,34.217,W,-107.7928381,
2085,38,50,53.939,N,38.84831638,107,50,0.222,W,-107.833395,
2086,38,48,20,N,38.80555555,107,46,27,W,-107.7741667,
2087,38,50,7.7,N,38.83547222,107,48,54.7,W,-107.8151944,
2088,40,6,9.8,N,40.10272222,104,42,4.3,W,-104.7011944,
2089,39,8,19.76,N,39.13882222,103,28,28.13,W,-103.4744806,
2090,39,43,48,N,39.73,102,10,18,W,-102.1716667,
2091,39,41,26.957,N,39.69082138,105,30,16.991,W,-105.5047197,
2092,39,38,37.98,N,39.64388333,105,16,3.48,W,-105.2676333,
2093,39,38,12.07,N,39.63668611,105,16,1.87,W,-105.2671861,
2094,40,20,28,N,40.34111111,104,55,22,W,-104.9227778,
2095,40,20,27,N,40.34083333,104,49,21,W,-104.8225,
2096,40,58,12.93,N,40.97025833,102,18,54.985,W,-102.3152736,
2097,39,57,50.941,N,39.96415027,104,27,46.847,W,-104.4630131,
2098,40,5,44.937,N,40.09581583,104,35,21.862,W,-104.5894061,
2099,40,6,29.936,N,40.10831555,104,25,51.842,W,-104.4310672,
2100,40,0,6.9374,N,40.00192705,104,24,56.2822,W,-104.4156339,
2101,40,19,54,N,40.33166666,104,34,45,W,-104.5791667,
2102,39,36,17.78,N,39.60493888,105,57,8.52,W,-105.9523667,
2103,39,20,37.954,N,39.34387611,104,27,54.879,W,-104.4652442,
2104,39,27,50.3,N,39.46397222,104,15,28.4,W,-104.2578889,
